YearMonthNum,MonthYear,CustomerKey,TotalAmount,TxnCount,FraudCount
202305,May-2023,360,116.9,1,0
202305,May-2023,361,274.7,2,0
202305,May-2023,362,599.01,4,0
202305,May-2023,363,14.83,1,0
202305,May-2023,364,167.32999999999998,3,0
202305,May-2023,365,47.93,2,0
202305,May-2023,366,2.12,1,0
202305,May-2023,367,157.13,2,0
202305,May-2023,368,67.83,2,0
202305,May-2023,369,23.0,2,0
202305,May-2023,371,81.26,1,0
202305,May-2023,372,311.08,3,0
202305,May-2023,373,2.97,1,0
202305,May-2023,374,378.13,4,0
202305,May-2023,375,257.01,5,0
202305,May-2023,376,140.98,1,0
202305,May-2023,377,195.04000000000002,2,0
202305,May-2023,379,13.48,1,0
202305,May-2023,380,192.33,3,0
202305,May-2023,381,256.86,2,0
202305,May-2023,382,47.540000000000006,2,0
202305,May-2023,383,144.63,1,0
202305,May-2023,384,230.10000000000002,2,0
202305,May-2023,385,55.6,2,0
202305,May-2023,386,38.81,3,0
202305,May-2023,388,319.87,3,0
202305,May-2023,389,357.45000000000005,2,0
202305,May-2023,390,426.49999999999994,5,0
202305,May-2023,391,18.2,1,0
202305,May-2023,392,367.9,3,0
202305,May-2023,393,460.35,4,0
202305,May-2023,394,11.82,1,0
202305,May-2023,395,107.32999999999998,3,0
202305,May-2023,396,64.89,2,0
202305,May-2023,398,12.51,1,0
202305,May-2023,399,107.45,3,0
202305,May-2023,403,178.19,2,0
202305,May-2023,404,10.03,1,0
202305,May-2023,405,184.26,1,0
202305,May-2023,406,287.01,2,0
202305,May-2023,409,259.55,3,0
202305,May-2023,411,320.47,5,0
202305,May-2023,412,446.0,4,0
202305,May-2023,413,56.75,1,0
202305,May-2023,414,277.66,3,0
202305,May-2023,415,18.86,1,0
202305,May-2023,416,85.5,1,0
202305,May-2023,417,140.45,3,0
202305,May-2023,418,90.09,2,0
202305,May-2023,419,193.66,4,0
202305,May-2023,421,214.48,3,0
202305,May-2023,423,103.06,3,0
202305,May-2023,424,153.68,2,0
202305,May-2023,425,441.09000000000003,4,0
202305,May-2023,426,271.85,5,0
202305,May-2023,427,91.33,4,0
202305,May-2023,428,245.51999999999998,2,0
202305,May-2023,429,220.89000000000001,2,0
202305,May-2023,432,58.19,2,0
202305,May-2023,433,193.42000000000002,4,0
202305,May-2023,434,115.98,1,0
202305,May-2023,435,23.63,1,0
202305,May-2023,437,61.64,3,0
202305,May-2023,438,522.0,5,0
202305,May-2023,439,251.43,2,0
202305,May-2023,440,10.21,1,0
202305,May-2023,442,32.28,2,0
202305,May-2023,443,597.79,6,0
202305,May-2023,444,149.53,2,0
202305,May-2023,445,163.07,4,0
202305,May-2023,446,62.55,1,0
202305,May-2023,447,444.1,4,0
202305,May-2023,448,129.52,2,0
202305,May-2023,449,379.15999999999997,5,0
202305,May-2023,450,329.16999999999996,2,0
202305,May-2023,451,276.63,1,0
202305,May-2023,452,1.26,1,0
202305,May-2023,454,223.36,2,0
202305,May-2023,455,156.74,2,0
202305,May-2023,456,107.89,2,0
202305,May-2023,458,253.9,4,0
202305,May-2023,460,92.0,2,0
202305,May-2023,462,224.89999999999998,3,0
202305,May-2023,463,199.66,3,0
202305,May-2023,464,154.62,3,0
202305,May-2023,465,267.78000000000003,2,0
202305,May-2023,467,16.21,1,0
202305,May-2023,468,151.95,4,0
202305,May-2023,469,236.59,1,0
202305,May-2023,470,294.39,2,0
202305,May-2023,471,346.09,4,0
202305,May-2023,472,171.17,3,0
202305,May-2023,473,98.43,2,0
202305,May-2023,474,319.42,3,0
202305,May-2023,475,448.08000000000004,4,0
202305,May-2023,476,109.4,1,0
202305,May-2023,477,31.369999999999997,2,0
202305,May-2023,479,120.6,2,0
202305,May-2023,480,104.64,3,0
202305,May-2023,481,291.01,3,0
202305,May-2023,482,593.71,4,0
202305,May-2023,483,191.01,2,0
202305,May-2023,484,115.83,1,0
202305,May-2023,485,102.8,2,0
202305,May-2023,486,278.24,3,0
202305,May-2023,487,70.27,1,0
202305,May-2023,488,280.17,4,0
202305,May-2023,489,66.9,2,0
202305,May-2023,491,198.73000000000002,4,0
202305,May-2023,492,1.7,1,0
202305,May-2023,494,42.27,1,0
202305,May-2023,495,225.57999999999998,3,1
202305,May-2023,496,693.15,2,0
202305,May-2023,497,233.69,4,0
202305,May-2023,498,16.1,1,0
202305,May-2023,499,40.08,1,0
202305,May-2023,500,512.21,5,0
202305,May-2023,502,382.45,5,1
202305,May-2023,503,38.230000000000004,2,0
202305,May-2023,504,10.33,1,0
202305,May-2023,506,2.44,1,0
202305,May-2023,507,718.64,5,0
202305,May-2023,508,35.57,1,0
202305,May-2023,509,122.66,1,0
202305,May-2023,510,74.69,2,0
202305,May-2023,511,294.45,1,0
202305,May-2023,512,266.02000000000004,3,0
202305,May-2023,513,118.39,1,0
202305,May-2023,514,279.78000000000003,3,0
202305,May-2023,516,63.09,3,0
202305,May-2023,518,90.36999999999999,3,0
202305,May-2023,519,244.33999999999997,4,0
202305,May-2023,520,12.59,1,0
202305,May-2023,521,11.77,1,0
202305,May-2023,522,77.87,3,0
202305,May-2023,525,519.13,4,0
202305,May-2023,526,21.75,1,0
202305,May-2023,527,20.68,2,0
202305,May-2023,528,167.27,1,0
202305,May-2023,529,290.32,5,0
202305,May-2023,530,70.56,2,0
202305,May-2023,531,139.57,4,0
202305,May-2023,532,65.51,2,0
202305,May-2023,533,144.61,1,0
202305,May-2023,535,487.11,5,0
202305,May-2023,537,309.58,3,0
202305,May-2023,538,156.39,3,0
202305,May-2023,539,107.87,2,0
202305,May-2023,540,312.18,6,0
202305,May-2023,541,212.0,2,0
202305,May-2023,543,23.83,1,0
202305,May-2023,544,77.87,1,0
202305,May-2023,545,117.22,2,0
202305,May-2023,547,344.71,5,0
202305,May-2023,548,20.6,2,0
202305,May-2023,550,119.34,3,0
202305,May-2023,551,197.3,2,0
202305,May-2023,552,841.61,6,0
202305,May-2023,553,491.44,2,0
202305,May-2023,554,5.56,1,0
202305,May-2023,555,95.97999999999999,3,0
202305,May-2023,556,201.14999999999998,2,0
202305,May-2023,557,98.27,2,0
202305,May-2023,559,186.4,3,0
202305,May-2023,560,238.26,3,0
202305,May-2023,561,291.39,2,1
202305,May-2023,562,59.88,1,0
202305,May-2023,563,180.6,1,0
202305,May-2023,564,432.34000000000003,3,0
202305,May-2023,567,173.06,3,0
202305,May-2023,568,221.64000000000001,3,0
202305,May-2023,569,114.8,4,0
202305,May-2023,570,104.09,1,0
202305,May-2023,572,164.77,2,0
202305,May-2023,573,322.70000000000005,2,0
202305,May-2023,574,203.17,2,0
202305,May-2023,575,148.07999999999998,4,0
202305,May-2023,577,410.13,4,0
202305,May-2023,578,367.35,3,0
202305,May-2023,579,39.74,1,0
202305,May-2023,580,560.21,5,0
202305,May-2023,582,218.32999999999998,3,0
202305,May-2023,583,93.98,3,0
202305,May-2023,584,20.77,2,0
202305,May-2023,585,326.90999999999997,3,0
202305,May-2023,586,360.78,4,0
202305,May-2023,587,140.51,3,0
202305,May-2023,588,117.28,2,0
202305,May-2023,589,269.36,2,0
202305,May-2023,590,415.03,4,0
202305,May-2023,591,387.21000000000004,4,0
202305,May-2023,593,414.76,6,0
202305,May-2023,594,203.85,3,0
202305,May-2023,595,134.58,2,0
202305,May-2023,596,127.61,3,0
202305,May-2023,597,101.22,1,0
202305,May-2023,598,48.71,1,0
202305,May-2023,599,324.89,3,0
202305,May-2023,600,357.08,3,0
202305,May-2023,601,301.44,5,0
202305,May-2023,602,120.09,4,0
202305,May-2023,604,16.49,1,0
202305,May-2023,605,38.82,1,0
202305,May-2023,607,284.15,2,0
202305,May-2023,609,183.08,3,0
202305,May-2023,610,263.33,2,0
202305,May-2023,611,293.96999999999997,4,0
202305,May-2023,612,99.46000000000001,2,0
202305,May-2023,614,485.31,4,0
202305,May-2023,615,278.45,2,0
202305,May-2023,616,319.14,3,0
202305,May-2023,617,87.46000000000001,4,0
202305,May-2023,619,144.66,4,0
202305,May-2023,620,386.87,4,0
202305,May-2023,621,87.44,2,0
202305,May-2023,622,35.09,1,0
202305,May-2023,623,9.82,1,0
202305,May-2023,624,2.47,1,0
202305,May-2023,626,482.75,4,0
202305,May-2023,627,193.48,1,0
202305,May-2023,631,26.75,1,0
202305,May-2023,632,746.41,3,0
202305,May-2023,633,84.55000000000001,2,0
202305,May-2023,634,7.65,1,0
202305,May-2023,636,68.06,2,1
202305,May-2023,637,88.36,2,0
202305,May-2023,640,192.35,3,0
202305,May-2023,641,65.76,3,0
202305,May-2023,642,63.68,2,0
202305,May-2023,643,16.17,1,0
202305,May-2023,644,50.08,1,0
202305,May-2023,645,210.8,2,0
202305,May-2023,646,41.31,1,0
202305,May-2023,647,219.73,3,0
202305,May-2023,648,328.83,3,0
202305,May-2023,651,109.21,1,0
202305,May-2023,652,75.93,1,0
202305,May-2023,653,14.0,1,0
202305,May-2023,654,278.6,3,0
202305,May-2023,655,65.35,3,0
202305,May-2023,656,12.24,1,0
202305,May-2023,657,113.07,1,0
202305,May-2023,658,21.68,2,0
202305,May-2023,660,187.77,3,0
202305,May-2023,661,290.09999999999997,2,0
202305,May-2023,663,149.29,2,0
202305,May-2023,665,184.96,2,0
202305,May-2023,666,111.43,2,0
202305,May-2023,667,144.44,2,0
202305,May-2023,668,36.04,1,0
202305,May-2023,669,274.3,5,0
202305,May-2023,671,113.27,4,0
202305,May-2023,672,98.43,1,0
202305,May-2023,674,289.95,3,0
202305,May-2023,676,27.49,1,0
202305,May-2023,677,167.98,2,0
202305,May-2023,678,14.38,1,0
202305,May-2023,679,507.49,3,0
202305,May-2023,680,187.16,4,0
202305,May-2023,681,206.7,1,0
202305,May-2023,682,258.78999999999996,3,0
202305,May-2023,683,199.57,4,0
202305,May-2023,684,5.25,1,0
202305,May-2023,685,292.09000000000003,3,0
202305,May-2023,686,342.40999999999997,4,0
202305,May-2023,688,290.62,3,0
202305,May-2023,689,432.97999999999996,5,0
202305,May-2023,691,103.26,1,0
202305,May-2023,692,47.88,2,0
202305,May-2023,696,24.59,1,0
202305,May-2023,697,45.93,1,0
202305,May-2023,698,67.52000000000001,3,0
202305,May-2023,699,39.46,1,0
202305,May-2023,700,391.15999999999997,4,0
202305,May-2023,701,68.58,3,0
202305,May-2023,703,81.16,2,0
202305,May-2023,704,90.13,3,0
202305,May-2023,705,27.410000000000004,2,0
202305,May-2023,707,68.42,1,0
202305,May-2023,708,80.86,2,0
202305,May-2023,709,110.47,3,0
202305,May-2023,710,63.46000000000001,3,0
202305,May-2023,712,334.31,3,0
202305,May-2023,713,99.28999999999999,2,0
202305,May-2023,714,190.57,3,0
202305,May-2023,716,245.15,1,0
202305,May-2023,717,424.53999999999996,7,0
202305,May-2023,719,267.86,5,0
202305,May-2023,720,104.05,3,0
202305,May-2023,721,98.91,2,0
202305,May-2023,722,322.5,2,0
202305,May-2023,723,75.91,2,0
202305,May-2023,724,285.78999999999996,4,0
202305,May-2023,725,3.69,1,0
202305,May-2023,726,102.76,1,0
202305,May-2023,727,266.02,4,0
202305,May-2023,729,38.9,2,0
202305,May-2023,730,91.98,1,0
202305,May-2023,731,130.79,3,0
202305,May-2023,732,93.57,2,0
202305,May-2023,733,394.28,4,0
202305,May-2023,734,317.09,3,0
202305,May-2023,735,26.96,2,0
202305,May-2023,736,240.05,4,0
202305,May-2023,737,173.6,4,0
202305,May-2023,738,77.39,1,0
202305,May-2023,739,322.46,4,0
202305,May-2023,740,217.01,4,0
202305,May-2023,741,46.46,2,0
202305,May-2023,743,42.46,2,0
202305,May-2023,745,101.80000000000001,3,0
202305,May-2023,746,523.86,5,0
202305,May-2023,747,59.76,3,0
202305,May-2023,748,199.09,4,0
202305,May-2023,749,114.66999999999999,2,0
202305,May-2023,750,79.41999999999999,2,0
202305,May-2023,751,238.44,3,0
202305,May-2023,753,24.66,1,0
202305,May-2023,754,173.55,4,0
202305,May-2023,755,200.14,1,0
202305,May-2023,756,97.6,1,0
202305,May-2023,758,106.26,1,0
202305,May-2023,759,279.62,4,0
202305,May-2023,760,408.51,4,0
202305,May-2023,761,364.44,3,0
202305,May-2023,762,314.73,5,0
202305,May-2023,763,115.52,1,0
202305,May-2023,764,36.31,2,0
202305,May-2023,767,25.9,1,1
202305,May-2023,769,332.43,4,0
202305,May-2023,770,301.81,3,0
202305,May-2023,771,128.56,1,0
202305,May-2023,772,103.96000000000001,3,0
202305,May-2023,773,4.32,1,0
202305,May-2023,774,132.65,3,0
202305,May-2023,775,64.2,1,0
202305,May-2023,777,32.59,1,0
202305,May-2023,778,103.16000000000001,2,0
202305,May-2023,779,54.47,1,0
202305,May-2023,780,272.91,4,0
202305,May-2023,781,97.2,1,0
202305,May-2023,782,208.48,2,0
202305,May-2023,783,117.28,2,0
202305,May-2023,784,244.27,2,0
202305,May-2023,785,47.599999999999994,2,0
202305,May-2023,787,89.12,1,0
202305,May-2023,788,211.43,2,0
202305,May-2023,791,39.849999999999994,3,0
202305,May-2023,794,228.8,4,1
202305,May-2023,795,110.8,1,0
202305,May-2023,796,6.65,1,0
202305,May-2023,797,195.73,1,0
202305,May-2023,798,3.86,1,0
202305,May-2023,799,203.28,3,0
202305,May-2023,800,169.42000000000002,3,0
202305,May-2023,801,142.47,2,0
202305,May-2023,802,154.07,1,0
202305,May-2023,804,226.69,2,0
202305,May-2023,806,98.96,4,0
202305,May-2023,807,36.56,2,0
202305,May-2023,808,232.31,2,0
202305,May-2023,809,180.1,3,0
202305,May-2023,810,34.32,1,0
202305,May-2023,811,169.49,3,0
202305,May-2023,812,149.51,3,0
202305,May-2023,813,378.52,2,0
202305,May-2023,814,197.27,2,0
202305,May-2023,815,80.28999999999999,2,0
202305,May-2023,816,150.91,2,0
202305,May-2023,818,276.24,3,0
202305,May-2023,819,32.16,1,0
202305,May-2023,820,327.65,4,0
202305,May-2023,821,236.85999999999999,6,0
202305,May-2023,822,64.53,2,0
202305,May-2023,823,271.88,3,0
202305,May-2023,824,124.99000000000001,3,0
202305,May-2023,825,480.91999999999996,5,0
202305,May-2023,826,36.42,1,0
202305,May-2023,827,41.77,2,0
202305,May-2023,828,45.93,1,0
202305,May-2023,830,427.51,4,0
202305,May-2023,831,213.74,4,0
202305,May-2023,833,152.57999999999998,3,0
202305,May-2023,834,113.78999999999999,2,0
202305,May-2023,836,34.739999999999995,2,0
202305,May-2023,838,90.89,1,0
202305,May-2023,840,50.6,1,0
202305,May-2023,841,93.17,3,0
202305,May-2023,842,33.53,1,0
202305,May-2023,843,146.22,5,1
202305,May-2023,846,227.15,3,0
202305,May-2023,847,114.56,1,0
202305,May-2023,850,55.68,1,0
202305,May-2023,852,195.12,2,0
202305,May-2023,853,94.4,2,0
202305,May-2023,854,156.13,1,0
202305,May-2023,855,59.589999999999996,2,0
202305,May-2023,856,6.41,1,0
202305,May-2023,857,68.53,2,0
202305,May-2023,858,589.6899999999999,5,0
202305,May-2023,859,173.75,2,0
202305,May-2023,860,68.94,1,0
202305,May-2023,861,46.19,1,0
202305,May-2023,862,189.76999999999998,3,0
202305,May-2023,863,175.29,3,0
202305,May-2023,865,9.91,1,0
202305,May-2023,866,96.36999999999999,2,0
202305,May-2023,868,30.77,1,0
202305,May-2023,869,43.31,1,0
202305,May-2023,870,251.95999999999998,2,0
202305,May-2023,871,117.01,2,0
202305,May-2023,874,293.54999999999995,3,0
202305,May-2023,875,158.04,2,0
202305,May-2023,876,144.03,2,0
202305,May-2023,877,63.4,1,0
202305,May-2023,878,163.0,3,0
202305,May-2023,879,51.11,1,1
202305,May-2023,880,3.81,1,0
202305,May-2023,881,55.88,1,0
202305,May-2023,882,13.02,1,0
202305,May-2023,885,26.62,2,0
202305,May-2023,886,202.82999999999998,5,0
202305,May-2023,887,55.28,1,0
202305,May-2023,888,107.35,2,0
202305,May-2023,890,36.7,1,0
202305,May-2023,891,137.57,1,0
202305,May-2023,892,224.92000000000002,3,0
202305,May-2023,893,37.43,2,0
202305,May-2023,894,13.92,2,0
202305,May-2023,895,232.58,2,0
202305,May-2023,897,115.82,2,0
202305,May-2023,898,62.48,1,0
202305,May-2023,899,538.23,4,0
202305,May-2023,900,38.58,1,0
202305,May-2023,901,171.29000000000002,3,0
202305,May-2023,905,20.46,2,0
202305,May-2023,906,134.84,2,0
202305,May-2023,907,184.09,2,0
202305,May-2023,908,103.36999999999999,3,0
202305,May-2023,909,46.72,2,0
202305,May-2023,910,212.71,1,0
202305,May-2023,912,309.14,3,0
202305,May-2023,913,63.519999999999996,2,0
202305,May-2023,914,194.51,3,0
202305,May-2023,915,27.66,1,0
202305,May-2023,916,15.49,1,0
202305,May-2023,917,75.86999999999999,2,0
202305,May-2023,918,61.39,2,0
202305,May-2023,919,87.83,1,0
202305,May-2023,920,42.09,2,0
202305,May-2023,922,303.51,4,0
202305,May-2023,923,256.06,4,0
202305,May-2023,925,92.56,1,0
202305,May-2023,926,121.4,3,0
202305,May-2023,927,38.01,1,0
202305,May-2023,928,74.19,2,0
202305,May-2023,929,51.44,1,0
202305,May-2023,931,200.72,2,0
202305,May-2023,933,97.93,3,0
202305,May-2023,934,31.84,1,0
202305,May-2023,935,161.68,2,0
202305,May-2023,936,47.68,1,0
202305,May-2023,938,224.07,4,0
202305,May-2023,941,39.77,1,0
202305,May-2023,942,22.75,1,0
202305,May-2023,945,296.31,2,0
202305,May-2023,948,350.75,5,0
202305,May-2023,950,225.39,3,0
202305,May-2023,951,201.49,3,0
202305,May-2023,952,118.0,3,0
202305,May-2023,953,34.67,2,1
202305,May-2023,954,325.96,3,0
202305,May-2023,955,97.94999999999999,3,0
202305,May-2023,957,276.17,3,0
202305,May-2023,958,14.75,1,0
202305,May-2023,959,220.93,2,0
202305,May-2023,961,114.55000000000001,3,0
202305,May-2023,962,304.74,3,0
202305,May-2023,963,312.42,4,0
202305,May-2023,964,155.09,1,0
202305,May-2023,965,104.46,1,0
202305,May-2023,966,140.13,2,0
202305,May-2023,968,149.45,3,0
202305,May-2023,970,116.94999999999999,3,0
202305,May-2023,971,210.59,3,0
202305,May-2023,973,249.92000000000002,2,0
202305,May-2023,974,20.97,1,0
202305,May-2023,975,114.65,3,0
202305,May-2023,976,74.39,2,0
202305,May-2023,977,131.69,1,0
202305,May-2023,980,81.3,2,1
202305,May-2023,981,272.11,4,0
202305,May-2023,983,340.86,3,0
202305,May-2023,985,22.13,1,0
202305,May-2023,986,160.30999999999997,2,0
202305,May-2023,987,429.24,5,0
202305,May-2023,988,199.14,3,0
202305,May-2023,990,52.19,2,0
202305,May-2023,991,92.68,1,0
202305,May-2023,992,151.58,3,0
202305,May-2023,993,94.87,1,0
202305,May-2023,994,256.72,2,0
202305,May-2023,995,414.78,5,0
202305,May-2023,997,526.14,5,0
202305,May-2023,999,229.88,4,0
202305,May-2023,1000,291.46999999999997,8,0
202305,May-2023,1002,253.57,2,0
202305,May-2023,1003,113.52,3,0
202305,May-2023,1005,36.67,2,0
202305,May-2023,1006,76.67,3,0
202305,May-2023,1008,481.83000000000004,4,0
202305,May-2023,1009,29.82,1,0
202305,May-2023,1011,129.6,1,0
202305,May-2023,1012,58.96,2,0
202305,May-2023,1014,308.96000000000004,6,0
202305,May-2023,1016,34.61,1,0
202305,May-2023,1017,134.82,4,0
202305,May-2023,1019,60.03,1,0
202305,May-2023,1020,110.24,1,0
202305,May-2023,1021,269.51,4,1
202305,May-2023,1022,268.27,2,0
202305,May-2023,1023,140.35,2,0
202305,May-2023,1024,249.3,2,0
202305,May-2023,1027,88.71000000000001,2,0
202305,May-2023,1029,130.06,2,0
202305,May-2023,1031,5.05,1,0
202305,May-2023,1033,34.47,1,0
202305,May-2023,1034,9.34,1,0
202305,May-2023,1035,4.2,1,0
202305,May-2023,1036,6.98,2,0
202305,May-2023,1037,150.32,2,0
202305,May-2023,1039,676.0,3,0
202305,May-2023,1042,331.16999999999996,2,0
202305,May-2023,1043,377.46000000000004,4,0
202305,May-2023,1044,78.46,1,0
202305,May-2023,1045,1.44,1,0
202305,May-2023,1046,98.53999999999999,2,0
202305,May-2023,1048,322.22999999999996,4,0
202305,May-2023,1049,62.83,1,0
202305,May-2023,1050,203.12,2,0
202305,May-2023,1051,40.98,1,0
202305,May-2023,1052,344.06,4,0
202305,May-2023,1053,493.44,5,0
202305,May-2023,1055,173.89999999999998,2,0
202305,May-2023,1056,15.24,1,0
202305,May-2023,1057,67.65,1,0
202305,May-2023,1058,88.3,1,0
202305,May-2023,1059,73.08,1,0
202305,May-2023,1061,163.68,2,0
202305,May-2023,1063,528.6099999999999,5,0
202305,May-2023,1064,167.37,4,0
202305,May-2023,1065,39.44,1,0
202305,May-2023,1066,12.27,1,0
202305,May-2023,1069,91.31,1,0
202305,May-2023,1070,13.61,1,0
202305,May-2023,1072,458.19,3,0
202305,May-2023,1073,74.14999999999999,2,0
202305,May-2023,1074,27.45,1,0
202305,May-2023,1075,44.88,1,0
202305,May-2023,1076,105.3,2,0
202305,May-2023,1077,217.62,4,0
202305,May-2023,1079,336.91999999999996,2,0
202305,May-2023,1080,28.09,1,0
202305,May-2023,1082,140.42,2,0
202305,May-2023,1083,92.74,1,0
202305,May-2023,1084,38.54,2,0
202305,May-2023,1085,9.3,1,0
202305,May-2023,1087,49.53,2,0
202305,May-2023,1089,168.74,5,0
202305,May-2023,1091,358.46,6,0
202305,May-2023,1092,20.73,1,0
202305,May-2023,1093,58.980000000000004,2,0
202305,May-2023,1094,58.6,1,0
202305,May-2023,1096,207.76000000000002,3,0
202305,May-2023,1098,115.35,1,0
202305,May-2023,1100,182.85000000000002,2,0
202305,May-2023,1102,15.09,1,0
202305,May-2023,1103,205.78,3,0
202305,May-2023,1106,56.19,2,0
202305,May-2023,1109,280.87,4,0
202305,May-2023,1110,219.84,2,0
202305,May-2023,1112,49.84,1,0
202305,May-2023,1114,5.73,1,0
202305,May-2023,1115,561.64,4,0
202305,May-2023,1116,102.15,1,0
202305,May-2023,1117,265.46,2,0
202305,May-2023,1118,106.55,4,0
202305,May-2023,1119,125.44999999999999,2,0
202305,May-2023,1121,102.34,2,1
202305,May-2023,1123,174.89999999999998,3,0
202305,May-2023,1125,439.8,6,0
202305,May-2023,1126,109.0,2,0
202305,May-2023,1127,195.43,5,0
202305,May-2023,1128,149.14,4,0
202305,May-2023,1129,93.42,1,1
202305,May-2023,1130,312.32,2,0
202305,May-2023,1131,59.75,2,0
202305,May-2023,1132,248.41,5,0
202305,May-2023,1133,193.3,3,0
202305,May-2023,1134,79.29,2,0
202305,May-2023,1135,164.89,3,0
202305,May-2023,1137,59.54,1,0
202305,May-2023,1138,222.03,1,0
202305,May-2023,1139,18.71,1,0
202305,May-2023,1140,300.38,4,0
202305,May-2023,1141,513.38,6,0
202305,May-2023,1142,370.06,5,0
202305,May-2023,1144,126.72,3,0
202305,May-2023,1145,114.12,2,0
202305,May-2023,1146,35.11,2,0
202305,May-2023,1147,409.35,3,0
202305,May-2023,1148,13.5,2,0
202305,May-2023,1149,191.85,2,0
202305,May-2023,1150,99.42999999999999,2,0
202305,May-2023,1151,344.32,4,0
202305,May-2023,1154,195.03,3,0
202305,May-2023,1155,22.96,1,0
202305,May-2023,1156,479.76,2,0
202305,May-2023,1157,129.57,3,0
202305,May-2023,1158,381.09,3,0
202305,May-2023,1159,144.05,3,0
202305,May-2023,1160,61.89,2,0
202305,May-2023,1161,647.41,4,0
202305,May-2023,1162,89.56,4,0
202305,May-2023,1163,34.95,2,0
202305,May-2023,1164,97.98,1,0
202305,May-2023,1165,20.58,1,0
202305,May-2023,1166,218.14999999999998,3,0
202305,May-2023,1167,287.78999999999996,2,0
202305,May-2023,1168,350.14,3,0
202305,May-2023,1169,140.19,3,0
202305,May-2023,1170,154.57999999999998,2,0
202305,May-2023,1171,326.52,4,0
202305,May-2023,1172,25.51,1,0
202305,May-2023,1173,120.02,2,0
202305,May-2023,1175,125.06,1,0
202305,May-2023,1176,10.88,1,0
202305,May-2023,1178,270.52,3,0
202305,May-2023,1179,581.4300000000001,5,0
202305,May-2023,1181,1.7,1,0
202305,May-2023,1182,7.16,1,0
202305,May-2023,1183,191.42,1,0
202305,May-2023,1184,126.42999999999999,2,0
202305,May-2023,1188,149.92999999999998,3,0
202305,May-2023,1190,194.36,3,0
202305,May-2023,1192,41.34,1,0
202305,May-2023,1194,14.79,2,0
202305,May-2023,1197,212.54,3,0
202305,May-2023,1198,23.71,1,0
202305,May-2023,1202,361.07,4,0
202305,May-2023,1204,391.26,3,0
202305,May-2023,1206,102.18,1,0
202305,May-2023,1207,71.82,3,0
202305,May-2023,1208,110.33,1,0
202305,May-2023,1209,126.16,3,0
202305,May-2023,1210,402.74,2,0
202305,May-2023,1211,65.87,1,0
202305,May-2023,1212,76.74,1,0
202305,May-2023,1213,109.83000000000001,3,0
202305,May-2023,1214,257.15999999999997,2,0
202305,May-2023,1216,509.47,7,0
202305,May-2023,1218,180.63,3,0
202305,May-2023,1219,46.55,1,0
202305,May-2023,1220,99.05,4,0
202305,May-2023,1221,142.82,5,0
202305,May-2023,1222,418.76000000000005,4,0
202305,May-2023,1223,131.97,2,0
202305,May-2023,1224,116.58,1,0
202305,May-2023,1225,173.37,2,0
202305,May-2023,1226,132.15,1,0
202305,May-2023,1227,168.71,2,0
202305,May-2023,1230,323.08,2,0
202305,May-2023,1231,65.67999999999999,2,0
202305,May-2023,1232,27.29,1,0
202305,May-2023,1233,106.04,1,0
202305,May-2023,1234,121.85999999999999,3,0
202305,May-2023,1235,225.16,4,0
202305,May-2023,1236,10.57,2,0
202305,May-2023,1237,229.43,2,0
202305,May-2023,1238,249.17000000000002,3,0
202305,May-2023,1239,38.61,1,0
202305,May-2023,1240,275.47999999999996,3,0
202305,May-2023,1241,302.38,2,0
202305,May-2023,1242,20.15,2,0
202305,May-2023,1243,100.33,3,0
202305,May-2023,1245,224.5,3,0
202305,May-2023,1246,36.91,1,0
202305,May-2023,1248,67.64,1,0
202305,May-2023,1250,287.3,3,0
202305,May-2023,1253,93.57,1,0
202305,May-2023,1254,169.42000000000002,2,0
202305,May-2023,1255,321.96,2,0
202305,May-2023,1256,22.95,2,0
202305,May-2023,1257,114.78,2,0
202305,May-2023,1258,245.82,2,0
202305,May-2023,1259,133.64,1,0
202305,May-2023,1261,197.51,2,0
202305,May-2023,1262,137.37,2,0
202305,May-2023,1263,132.79,2,0
202305,May-2023,1265,153.55,2,0
202305,May-2023,1266,23.98,1,0
202305,May-2023,1267,331.5,2,0
202305,May-2023,1268,250.03,5,0
202305,May-2023,1269,41.56,1,0
202305,May-2023,1270,426.99,2,0
202305,May-2023,1271,169.32,2,0
202305,May-2023,1272,54.209999999999994,2,0
202305,May-2023,1273,298.59,2,0
202305,May-2023,1274,128.35,1,0
202305,May-2023,1275,155.19,2,0
202305,May-2023,1276,14.23,1,0
202305,May-2023,1277,23.439999999999998,2,0
202305,May-2023,1278,95.72,2,0
202305,May-2023,1279,188.59,2,0
202305,May-2023,1281,123.77,1,0
202305,May-2023,1282,79.85,1,0
202305,May-2023,1283,313.56,2,0
202305,May-2023,1284,125.97,4,0
202305,May-2023,1285,90.19999999999999,2,0
202305,May-2023,1286,38.84,1,0
202305,May-2023,1287,49.25,1,0
202305,May-2023,1288,518.64,4,0
202305,May-2023,1289,178.22,2,0
202305,May-2023,1291,342.15999999999997,5,0
202305,May-2023,1293,269.91,2,0
202305,May-2023,1294,161.26,2,0
202305,May-2023,1295,299.61,2,1
202305,May-2023,1296,26.38,1,0
202305,May-2023,1297,264.37,5,0
202305,May-2023,1298,137.02,1,0
202305,May-2023,1299,2.88,1,0
202305,May-2023,1300,283.48,2,0
202305,May-2023,1302,4.56,1,0
202305,May-2023,1304,110.73,1,0
202305,May-2023,1305,58.55,1,0
202305,May-2023,1306,38.85,2,0
